Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain
Bacteria	Firmicutes	CFGB2920	OFGB2920	FGB2920	GGB9242	GGB9242_SGB14184	SGB14184
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Hungatella	Hungatella_hathewayi	SGB4739
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	GGB45656	GGB45656_SGB63370	SGB63370
Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Peptidiphaga	Peptidiphaga_SGB15895	SGB15895
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB13493	GGB13493_SGB15238	SGB15238
Bacteria	Firmicutes	CFGB49665	OFGB49665	FGB49665	GGB52022	GGB52022_SGB72690	SGB72690
Bacteria	Firmicutes	CFGB1359	OFGB1359	FGB1359	GGB3321	GGB3321_SGB4394	SGB4394
Bacteria	Firmicutes	CFGB94733	OFGB94733	FGB94733	GGB9209	GGB9209_SGB14148	SGB14148
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridiaceae_unclassified	Clostridiaceae_unclassified_SGB74390	SGB74390
Bacteria	Firmicutes	CFGB28369	OFGB28369	FGB28369	GGB28369	GGB28369_SGB40949	SGB40949
Bacteria	Firmicutes	CFGB3038	OFGB3038	FGB3038	GGB9532	GGB9532_SGB14933	SGB14933
Bacteria	Firmicutes	Clostridia	Eubacteriales	Beduinellaceae	GGB9760	GGB9760_SGB15374	SGB15374
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII_Incertae_Sedis	Lentihominibacter	Lentihominibacter_SGB71368	SGB71368
Bacteria	Firmicutes	CFGB4616	OFGB4616	FGB4616	GGB3126	GGB3126_SGB4139	SGB4139
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_sp_OF03_15BH	SGB4779
Bacteria	Candidatus_Melainabacteria	CFGB2106	OFGB2106	FGB2106	GGB142619	GGB142619_SGB8599	SGB8599
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB51441	GGB51441_SGB71759	SGB71759
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_sp_MCC283	SGB4828
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9640	GGB9640_SGB15115	SGB15115
Bacteria	Firmicutes	CFGB79330	OFGB79330	FGB79330	GGB3004	GGB3004_SGB3995	SGB3995
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9634	GGB9634_SGB15093	SGB15093
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Congzhengia	Congzhengia_minquanensis	SGB4133
Bacteria	Firmicutes	CFGB2889	OFGB2889	FGB2889	GGB9197	GGB9197_SGB14136	SGB14136
Bacteria	Firmicutes	CFGB2952	OFGB2952	FGB2952	GGB9293	GGB9293_SGB14250	SGB14250
Bacteria	Firmicutes	CFGB3054	OFGB3054	FGB3054	GGB33512	GGB33512_SGB15202	SGB15202
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_carnosus	SGB7830
Bacteria	Firmicutes	CFGB2959	OFGB2959	FGB2959	GGB9301	GGB9301_SGB14262	SGB14262
Bacteria	Firmicutes	CFGB2960	OFGB2960	FGB2960	GGB9302	GGB9302_SGB14263	SGB14263
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenella	Christensenella_minuta	SGB14142
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola_plebeius	SGB1903
Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus_porcorum	SGB15507
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	GGB3032	GGB3032_SGB4027	SGB4027
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Gemmiger	Gemmiger_gallinarum	SGB63309
Bacteria	Firmicutes	CFGB3054	OFGB3054	FGB3054	GGB100410	GGB100410_SGB15211	SGB15211
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_gallolyticus	SGB8018
Bacteria	Firmicutes	CFGB2880	OFGB2880	FGB2880	GGB9184	GGB9184_SGB14123	SGB14123
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_vaginalis	SGB7098
Bacteria	Firmicutes	CFGB72899	OFGB72899	FGB72899	GGB4613	GGB4613_SGB6388	SGB6388
Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_pullorum	SGB17264
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium_SGB63300	SGB63300
Bacteria	Firmicutes	Clostridia	Eubacteriales	Bianqueaceae	Bianquea	Bianquea_renquensis	SGB4438
Bacteria	Firmicutes	CFGB2906	OFGB2906	FGB2906	GGB9225	GGB9225_SGB14166	SGB14166
Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified	GGB3567	GGB3567_SGB4773	SGB4773
Bacteria	Firmicutes	CFGB2930	OFGB2930	FGB2930	GGB3123	GGB3123_SGB4135	SGB4135
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB33690	GGB33690_SGB15046	SGB15046
Bacteria	Firmicutes	CFGB11739	OFGB11739	FGB11739	GGB9210	GGB9210_SGB14149	SGB14149
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter_SGB59850	SGB59850
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB42358	GGB42358_SGB59528	SGB59528
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium_SGB161352	SGB161352
Bacteria	Firmicutes	CFGB3038	OFGB3038	FGB3038	GGB45636	GGB45636_SGB53519	SGB53519
Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified	GGB79395	GGB79395_SGB105947	SGB105947
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium_sp_An11	SGB4681
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus_SGB4253	SGB4253
Bacteria	Firmicutes	CFGB1785	OFGB1785	FGB1785	GGB4738	GGB4738_SGB6564	SGB6564
Bacteria	Firmicutes	CFGB94833	OFGB94833	FGB94833	GGB101071	GGB101071_SGB144112	SGB144112
Bacteria	Firmicutes	CFGB41726	OFGB41726	FGB41726	GGB9343	GGB9343_SGB14307	SGB14307
Bacteria	Firmicutes	CFGB82250	OFGB82250	FGB82250	GGB9350	GGB9350_SGB14317	SGB14317
Bacteria	Firmicutes	CFGB88510	OFGB88510	FGB88510	GGB9048	GGB9048_SGB13952	SGB13952
Bacteria	Chloroflexota	CFGB3041	OFGB3041	FGB3041	GGB9548	GGB9548_SGB14955	SGB14955
Bacteria	Firmicutes	CFGB94730	OFGB94730	FGB94730	GGB4745	GGB4745_SGB6571	SGB6571
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB45537	GGB45537_SGB63217	SGB63217
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Yanshouia	Yanshouia_hominis	SGB53461
Bacteria	Firmicutes	CFGB3054	OFGB3054	FGB3054	GGB9695	GGB9695_SGB15209	SGB15209
Bacteria	Firmicutes	CFGB3043	OFGB3043	FGB3043	GGB9551	GGB9551_SGB14958	SGB14958
Bacteria	Chloroflexota	CFGB3041	OFGB3041	FGB3041	GGB105	GGB105_SGB124	SGB124
Bacteria	Firmicutes	CFGB1262	OFGB1262	FGB1262	GGB3061	GGB3061_SGB4063	SGB4063
Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	GGB141206	GGB141206_SGB209149	SGB209149
Bacteria	Firmicutes	CFGB2917	OFGB2917	FGB2917	GGB9238	GGB9238_SGB14180	SGB14180
Bacteria	Firmicutes	Clostridia	Eubacteriales	Acutalibacteraceae	GGB9454	GGB9454_SGB14846	SGB14846
Bacteria	Firmicutes	CFGB2839	OFGB2839	FGB2839	GGB9089	GGB9089_SGB14018	SGB14018
Bacteria	Firmicutes	CFGB3048	OFGB3048	FGB3048	GGB9561	GGB9561_SGB14972	SGB14972
Bacteria	Firmicutes	Clostridia	Eubacteriales	Acutalibacteraceae	GGB128655	GGB128655_SGB159091	SGB159091
Bacteria	Firmicutes	CFGB30287	OFGB30287	FGB30287	GGB42378	GGB42378_SGB59548	SGB59548
Bacteria	Firmicutes	CFGB82363	OFGB82363	FGB82363	GGB9545	GGB9545_SGB14952	SGB14952
Bacteria	Firmicutes	CFGB2875	OFGB2875	FGB2875	GGB9176	GGB9176_SGB14114	SGB14114
Bacteria	Firmicutes	CFGB82250	OFGB82250	FGB82250	GGB9348	GGB9348_SGB14315	SGB14315
Bacteria	Firmicutes	CFGB2930	OFGB2930	FGB2930	GGB9253	GGB9253_SGB14199	SGB14199
Bacteria	Firmicutes	CFGB1539	OFGB1539	FGB1539	GGB3893	GGB3893_SGB5291	SGB5291
Bacteria	Firmicutes	Clostridia	Eubacteriales	Maliibacteriaceae	GGB9780	GGB9780_SGB15400	SGB15400
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB53378	GGB53378_SGB74410	SGB74410
Bacteria	Firmicutes	CFGB2890	OFGB2890	FGB2890	GGB9199	GGB9199_SGB14138	SGB14138
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9622	GGB9622_SGB15074	SGB15074
Bacteria	Firmicutes	CFGB94810	OFGB94810	FGB94810	GGB40495	GGB40495_SGB53479	SGB53479
Bacteria	Firmicutes	CFGB95145	OFGB95145	FGB95145	GGB44201	GGB44201_SGB61600	SGB61600
Bacteria	Firmicutes	CFGB88349	OFGB88349	FGB88349	GGB2970	GGB2970_SGB3952	SGB3952
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB13494	GGB13494_SGB74405	SGB74405
Bacteria	Firmicutes	CFGB2957	OFGB2957	FGB2957	GGB9299	GGB9299_SGB14259	SGB14259
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB45629	GGB45629_SGB63343	SGB63343
Bacteria	Firmicutes	CFGB79330	OFGB79330	FGB79330	GGB2999	GGB2999_SGB3990	SGB3990
Bacteria	Firmicutes	CFGB38642	OFGB38642	FGB38642	GGB9770	GGB9770_SGB73065	SGB73065
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Jingyaoa	Jingyaoa_SGB47657	SGB47657
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9602	GGB9602_SGB15031	SGB15031
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Senegalimassilia	Senegalimassilia_anaerobia	SGB14824_group
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9708	GGB9708_SGB15236	SGB15236
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus_catus	SGB4669
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3588	GGB3588_SGB4808	SGB4808
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridiaceae_unclassified	Clostridiaceae_bacterium	SGB4770
Bacteria	Firmicutes	Clostridia	Eubacteriales	Acutalibacteraceae	GGB9455	GGB9455_SGB14847	SGB14847
Bacteria	Firmicutes	CFGB48199	OFGB48199	FGB48199	GGB85011	GGB85011_SGB118821	SGB118821
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Hominifimenecus	Hominifimenecus_microfluidus	SGB4777
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3678	GGB3678_SGB59809	SGB59809
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium_SGB4961	SGB4961
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridiaceae_unclassified	Clostridiaceae_unclassified_SGB4769	SGB4769
Bacteria	Firmicutes	Clostridia	Eubacteriales	Yeguiaceae	Yeguia	Yeguia_hominis	SGB72336
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	Agathobaculum	Agathobaculum_sp_Marseille_P7918	SGB29299
Bacteria	Firmicutes	CFGB1765	OFGB1765	FGB1765	GGB4571	GGB4571_SGB6317	SGB6317
Bacteria	Firmicutes	Clostridia	Eubacteriales	Acutalibacteraceae	Pseudoruminococcus	Pseudoruminococcus_massiliensis	SGB4280
